3528.177	-0.053	0.034
3528.255	-0.053	0.034
3528.333	-0.053	0.034
3528.424	-0.053	0.034
3528.502	-0.053	0.034
3528.593	-0.053	0.034
3528.672	-0.053	0.034
3528.750	-0.053	0.034
3528.841	-0.053	0.035
3528.919	-0.053	0.037
3529.010	-0.052	0.039
3529.088	-0.053	0.039
3529.167	-0.053	0.039
3529.258	-0.053	0.039
3529.336	-0.053	0.039
3529.427	-0.053	0.039
3529.505	-0.053	0.039
3529.583	-0.053	0.039
3529.674	-0.053	0.039
3529.752	-0.053	0.039
3529.843	-0.053	0.039
3529.922	-0.053	0.039
3530.000	-0.052	0.039
3530.091	-0.053	0.041
3530.169	-0.053	0.042
3530.260	-0.053	0.044
3530.338	-0.053	0.044
3530.417	-0.053	0.044
3530.508	-0.053	0.044
3530.586	-0.053	0.044
3530.677	-0.053	0.044
3530.755	-0.053	0.044
3530.833	-0.053	0.044
3530.924	-0.053	0.044
3531.002	-0.053	0.044
3531.093	-0.052	0.044
3531.172	-0.053	0.043
3531.250	-0.053	0.044
3531.341	-0.053	0.044
3531.419	-0.053	0.044
3531.510	-0.053	0.044
3531.588	-0.053	0.044
3531.667	-0.053	0.043
3531.758	-0.053	0.040
3531.836	-0.053	0.040
3531.927	-0.053	0.039
3532.005	-0.053	0.040
3532.083	-0.053	0.041
3532.174	-0.053	0.041
3532.252	-0.053	0.043
3532.343	-0.053	0.044
3532.422	-0.052	0.044
3532.500	-0.053	0.044
3532.591	-0.053	0.044
3532.669	-0.053	0.044
3532.760	-0.053	0.044
3532.838	-0.053	0.044
3532.917	-0.052	0.044
3533.008	-0.053	0.044
3533.086	-0.053	0.044
3533.177	-0.052	0.043
3533.255	-0.052	0.043
3533.333	-0.053	0.042
3533.424	-0.053	0.041
3533.502	-0.053	0.040
3533.593	-0.053	0.039
3533.672	-0.052	0.039
3533.750	-0.053	0.039
3533.841	-0.053	0.039
3533.919	-0.053	0.039
3534.010	-0.053	0.040
3534.088	-0.053	0.039
3534.167	-0.053	0.041
3534.258	-0.053	0.040
3534.336	-0.053	0.039
3534.427	-0.053	0.039
3534.505	-0.053	0.039
3534.583	-0.052	0.039
3534.674	-0.053	0.039
3534.752	-0.052	0.040
3534.843	-0.052	0.039
3534.922	-0.053	0.039
3535.000	-0.053	0.039
3535.091	-0.053	0.039
3535.169	-0.053	0.039
3535.260	-0.053	0.039
3535.338	-0.051	0.039
3535.417	-0.053	0.039
3535.508	-0.053	0.039
3535.586	-0.053	0.039
3535.677	-0.053	0.041
3535.755	-0.053	0.041
3535.833	-0.052	0.044
3535.924	-0.053	0.044
3536.002	-0.053	0.044
3536.093	-0.052	0.044
3536.172	-0.052	0.044
3536.250	-0.052	0.045
3536.341	-0.053	0.046
3536.419	-0.053	0.047
3536.510	-0.052	0.049
3536.588	-0.053	0.049
3536.667	-0.053	0.048
3536.758	-0.053	0.048
3536.836	-0.053	0.047
3536.927	-0.053	0.045
3537.005	-0.053	0.045
3537.083	-0.053	0.044
3537.174	-0.052	0.044
3537.252	-0.053	0.044
3537.343	-0.052	0.044
3537.422	-0.052	0.044
3537.500	-0.052	0.043
3537.591	-0.053	0.042
3537.669	-0.052	0.041
3537.760	-0.052	0.040
3537.838	-0.053	0.039
3537.917	-0.052	0.039
3538.008	-0.053	0.039
3538.086	-0.051	0.039
3538.177	-0.053	0.039
